id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,hit,year_hit
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),Slide (feat. Frank Ocean & Migos),1UIlzhqJLiA3f6OVw7QKn6,"Calvin Harris, Frank Ocean, Migos","7CajNmpbOovFoOoasH2HaY, 2h93pZq0e7k5yf4dywlkpM, 6oMuImdp5ZcFhWP0ESe6mG",1,1,TRUE,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-6,0.254,0.511,104.066,230813,4,2017,1,2017
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,More Than You Know,6Ei5WWek37m1x9AjpSXTcJ,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,1,1,FALSE,0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,203000,4,2017,1,2017
6habFhsOp2NvshLv26DqMb,Despacito,VIDA,5C0YLr4OoRGFDaqdMQmkeH,"Luis Fonsi, Daddy Yankee","4V8Sr092TqfHkfAA5fXXqG, 4VMYDCV2IEDYJArk749S6m",9,1,FALSE,0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,229360,4,2019,1,2017
6HZILIRieu8S0iqY8kIKhj,DNA.,DAMN.,4eLPsYPBmXABThSJ821sqY,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,2,1,TRUE,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,185947,4,2017,1,2017
6ie2Bw3xLj2JcGowOlcMhb,Green Light,Melodrama,2B87zXm9bOWvAJdkJBTpzF,Lorde,163tK9Wjr9P9DmM0AVK7lm,1,1,FALSE,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-6,0.0879,0.253,128.942,234653,4,2017,1,2017
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Invasion of Privacy,4KdtEKjY3Gi0mKiSdy96ML,Cardi B,4kYSro6naA4h99UJvo89HB,4,1,TRUE,0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,223713,4,2018,1,2017
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),2e5CxfyEwBW115beiwh7Mc,"Jason Derulo, Nicki Minaj, Ty Dolla $ign","07YZf4WDAMNwqr4jfgOZ8y, 0hCNtLu0JehylgoiP8L4Gh, 7c0XG5cIJTrrAgEC3ULPiq",1,1,TRUE,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,216409,4,2017,1,2017
6Kkt27YmFyIFrcX3QXFi2o,Liability,Melodrama,2B87zXm9bOWvAJdkJBTpzF,Lorde,163tK9Wjr9P9DmM0AVK7lm,5,1,FALSE,0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67,171728,4,2017,1,2017
6mapJIPnQ23RTAevUoE0DL,Swang,SremmLife 2 (Deluxe),5v6iBhIlflzR9rEd1LAMbd,Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,13,1,TRUE,0.681,0.314,8,-9.319,1,0.0581,0.2,9.8199999999999992e-06,0.1,0.166,139.992,208120,4,2016,1,2017
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2,1,FALSE,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-5,0.14,0.471,135.007,261154,4,2017,1,2017
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),AVĪCI (01),1m3mf7xkXIwssVriaaTjOS,"Avicii, Sandro Cavazza","1vCWHaC5f2uS3yhpwWbIA6, 5JYo7gm2dkyLLlWHjxS7Dy",4,1,TRUE,0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,181673,4,2017,1,2017
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,DAMN.,4eLPsYPBmXABThSJ821sqY,"Kendrick Lamar, Zacari","2YZyLoL8N0Wb9xBt1NhZWg, 3qBKjEOanahMxlRojwCzhI",10,1,TRUE,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,213400,4,2017,1,2017
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Woodstock,4VzzEviJGYUtAeSsJlI9QB,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,4,1,FALSE,0.801,0.795,1,-5.115,0,0.0504,0.0417,1.13e-4,0.0717,0.754,79.028,163253,4,2017,1,2017
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Evolve,33pt9HBdGlAbRGBHQgsZsU,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,3,1,FALSE,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,4,2017,1,2017
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,"The Chainsmokers, Coldplay","69GGBxA162lTqCwzJG5jLp, 4gzpq5DPGxSnKTe4SA8HAU",5,1,FALSE,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-5,0.164,0.446,103.019,247160,4,2017,1,2017
6Se3x9ANMLv0dCDsjGmEjh,do re mi,digital druglord,0a8WSH44kA5hR4MQ6LyFDB,blackbear,2cFrymmkijnjDg9SS92EPM,4,1,TRUE,0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-6,0.123,0.17,111.001,212027,3,2017,1,2017
6uBhi9gBXWjanegOb2Phh0,Stay,Stay,1I4W7JKzYbl8VKRfD61DIS,"Zedd, Alessia Cara","2qxJFvFYMEDqd7ui6kSAcq, 2wUjUUtkb5lvLKcGKsKqsR",1,1,FALSE,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,210091,4,2017,1,2017
6Za3190Sbw39BBC77WSS1C,Criminal,Criminal,0S19ks6TFDHZKEYWFvrRm0,"NATTI NATASHA, Ozuna","1GDbiv3spRmZ1XdM1jQbT7, 1i8SpTcr7yvPOmcqrbnVXY",1,1,FALSE,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-5,0.255,0.839,79.997,232550,4,2017,1,2017
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),1MvF4ulZKH7SaDQs9rE5nc,"Clean Bandit, Zara Larsson","6MDME20pz9RveH9rEXvrOM, 1Xylc3o4UrD53lo9CvFvVg",1,1,FALSE,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-5,0.189,0.454,122.956,212733,4,2018,1,2017
72jbDTw1piOOj770jWNeaG,Paris,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,8,1,FALSE,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-6,0.0939,0.219,99.99,221507,4,2017,1,2017
75NhhYjHO43mvZgYtnXgti,Lonely Together (feat. Rita Ora),AVĪCI (01),1m3mf7xkXIwssVriaaTjOS,"Avicii, Rita Ora","1vCWHaC5f2uS3yhpwWbIA6, 5CCwRZC6euC8Odo6y9X8jr",2,1,FALSE,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-5,0.0683,0.272,102.977,181812,4,2017,1,2017
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,Post Malone,246dkjvS1zLTtiykXe5h60,7,1,TRUE,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347,4,2016,1,2017
7COfe3P7KgfwDwIRB8LIDw,Mi Gente,Vibras,5kprdYds6oZb4iSldfflOT,"J Balvin, Willy William","1vyhD5VmyZ7KMfW5gqLgo5, 4RSyJzf7ef6Iu2rnLdabNq",2,1,FALSE,0.548,0.704,11,-4.838,0,0.0777,0.0168,2.25e-5,0.143,0.288,104.666,185040,4,2018,1,2017
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Luv Is Rage 2,733e1ZfktLSwj96X5rsMeE,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,16,1,TRUE,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707,4,2017,1,2017
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Illuminate (Deluxe),3wBabo4pmzsYjALMSKY7Iq,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,1,1,FALSE,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,199440,4,2017,1,2017
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,DAMN.,4eLPsYPBmXABThSJ821sqY,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,8,1,TRUE,0.908,0.621,1,-6.638,0,0.102,2.82e-4,5.39e-5,0.0958,0.421,150.011,177000,4,2017,1,2017
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,17,5VdyJkLe3yvOs0l4xXbWp0,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2,1,TRUE,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-6,0.297,0.437,134.021,119133,4,2017,1,2017
7qiZfU4dY1lWllzX7mPBI3,Shape of You,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,4,1,FALSE,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4,2017,1,2017
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Witness (Deluxe),0UlbGi4oAth8s6rwaGSU8Z,"Katy Perry, Skip Marley","6jJ0s89eD6GaHleKKya26X, 4ryoUS0W8qXokfMxrlJt6O",9,1,FALSE,0.562,0.8,0,-5.404,1,0.112,0.0814,0,0.199,0.471,95.029,237733,4,2017,1,2017
7vu0JkJh0ldukEYbTVcqd0,Issues,Nervous System,1qyjZGIeeLJlXbYWuoloWj,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,1,1,FALSE,0.728,0.415,8,-6.852,1,0.0639,0.401,0,0.0616,0.455,114.145,176320,4,2017,1,2017
08bNPGLD8AhKpnnERrAc6G,FRIENDS,FRIENDS,1BmxOYHjQv1dKZRr13YRZM,"Marshmello, Anne-Marie","64KEffDW9EtZ1y2vBYgq8T, 1zNqDE7qDGCsyzJwohVaoX",1,1,TRUE,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,4,2018,1,2018
09IStsImFySgyp0pIQdqAc,The Middle,The Middle,7nEiwcUSwycvC77kZ9ub7c,"Zedd, Maren Morris, Grey","2qxJFvFYMEDqd7ui6kSAcq, 6WY7D3jk8zTrHtmkqqo5GI, 4lDBihdpMlOalxy1jkUbPl",1,1,FALSE,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4,2018,1,2018
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,"My Dear Melancholy,",4qZBW3f2Q8y0k1A84d4iAO,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,1,1,FALSE,0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,228373,3,2018,1,2018
0At2qAoaVjIwWNAqrscXli,Boo'd Up,READY,3o09FMrUQ5TVBUYb6msCMi,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,1,1,FALSE,0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,256064,4,2017,1,2018
0b9oOr2ZgvyQu88wzixux9,This Is America,This Is America,7arx9qPJexCsDz67El4qvk,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,1,1,TRUE,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773,4,2018,1,2018
0CZ8lquoTX2Dkg7Ak2inwA,1950,1950,5p0UaZsYWMn4L1dSpc6AhN,King Princess,6beUvFUlKliUYJdLOXNj9C,1,1,TRUE,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-6,0.162,0.269,71.912,225133,4,2018,1,2018
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),7pkLXlFdpQDfmHujT2AbBK,"benny blanco, Halsey, Khalid","5CiGnKThu5ctn9pBxv7DGa, 26VFTg2z8YR0cCuwLzESi2, 6LuN9FCkKOj5PcnpouEgny",1,1,FALSE,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800,4,2018,1,2018
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,"Post Malone, 21 Savage","246dkjvS1zLTtiykXe5h60, 1URnnhqYAYcrqrcwql10ft",6,1,TRUE,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-5,0.131,0.129,159.801,218147,4,2018,1,2018
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,In My Mind,1c79SozES9Eb3Lzf9KVaIa,"Dynoro, Gigi D'Agostino","3v6Ji4uoWtKRkhuDUaxi9n, 1OAjDaKgg00KCUYqDe68un",1,1,FALSE,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-5,0.118,0.163,125.905,184560,4,2018,1,2018
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,I met you when I was 18. (the playlist),71cQY3dUThCY6vVKaUIXqR,Lauv,5JZ7CnR6gTvEMKX4g70Amv,1,1,FALSE,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-6,0.104,0.419,91.972,197437,4,2018,1,2018
0JP9xo3adEtGSdUEISiszL,Moonlight,?,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,3,1,TRUE,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,2018,1,2018
0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",3U1X1wd3lX7EteWYhS2hpT,"Machine Gun Kelly, X Ambassadors, Bebe Rexha","6TIYQ3jFPwQSRmorSezPxX, 3NPpFNZtSTHheNBaWC82rB, 64M6ah0SkkRsnPGtGiRAbb",1,1,FALSE,0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034,202805,4,2017,1,2018
0tBbt8CrmxbjRP0pueQkyU,Wolves,Wolves,5gQZvWM1o8NkQndueJtZcP,"Selena Gomez, Marshmello","0C8ZW7ezQVs4URX5aX7Kqx, 64KEffDW9EtZ1y2vBYgq8T",1,1,FALSE,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,197993,4,2017,1,2018
0TlLq3lA83rQOYtrqBqSct,Nonstop,Scorpion,1ATL5GLyefJaxhQzSPVrLX,Drake,3TVXtAsR1Inumwj472S9r4,2,1,TRUE,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,4,2018,1,2018
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),2sBB17RXTamvj7Ncps15AK,"Billie Eilish, Khalid","6qqNVTkY8uBg9cP3Jd7DAH, 6LuN9FCkKOj5PcnpouEgny",1,1,FALSE,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4,2018,1,2018
0Ult84lvFuqNvbyXwyRQ58,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),1MvF4ulZKH7SaDQs9rE5nc,"Clean Bandit, Julia Michaels","6MDME20pz9RveH9rEXvrOM, 0ZED1XzwlLHW4ZaG4lOT6m",11,1,FALSE,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-6,0.0955,0.369,105.002,205987,4,2018,1,2018
1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),Revival,0U6ldwLBEMkwgfQRY4V6D2,"Eminem, Ed Sheeran","7dGJo4pcD2V6oG8kP0tJRR, 6eUKZXaKkcviH0Ku9w2n3V",5,1,TRUE,0.748,0.749,8,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09,221013,4,2017,1,2018
1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),Ubuntu,0sGGdQF7f03jwgaD9qhtUQ,"Piso 21, Manuel Turizo","4bw2Am3p9ji3mYsXNXtQcd, 0tmwSHipWxN12fsoLcFU3B",8,1,FALSE,0.681,0.788,1,-4.323,1,0.0785,0.0482,0,0.0753,0.839,170.019,220117,4,2018,1,2018
1LhMopPAallLeaeNutqbgS,Say Something (feat. Chris Stapleton),Man of the Woods,01l3jTY261V3CESZR4dABz,"Justin Timberlake, Chris Stapleton","31TPClRtHm23RisEBtV3X7, 4YLtscXsxbVgi031ovDDdh",9,1,FALSE,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-5,0.0841,0.372,97.04,278893,4,2018,1,2018
1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),Voicenotes,0mZIUXje90JtHxPNzWsJNR,"Charlie Puth, Kehlani","6VuMaDnrHyPL1p4EHjYLi7, 0cGUm45nv7Z6M6qdXYQGTX",5,1,FALSE,0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4,2018,1,2018
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,MUDBOY,15Id9Jrqab8IwHFirdrrLp,Sheck Wes,2RDOrhPqAM4jzTRCEb19qX,9,1,TRUE,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,2018,1,2018
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,The World Is Yours,1Hno6CtKbaFNAEPjRHDrc6,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,5,1,TRUE,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,2018,1,2018
21RzyxY3EFaxVy6K4RqaU9,Body,Body,3HwBA7xp3XTbFiNzU7gjwp,"Loud Luxury, Brando","6t1gpxYbY8OlLA7D2RiikQ, 5uEeqYFuIChoWKy34jp8xE",1,1,FALSE,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-5,0.0543,0.582,121.958,163216,4,2017,1,2018
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,3,1,TRUE,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4,2018,1,2018
2BgEsaKNfHUdlh97KmvFyo,2002,Speak Your Mind (Deluxe),7lPoGKpCGgdKFAxpudhAH5,Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,10,1,FALSE,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4,2018,1,2018
2FY7b99s15jUprqC0M5NCT,Natural,Origins (Deluxe),3JfSxDfmwS5OeHPwLSkrfr,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,1,1,FALSE,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,189467,4,2018,1,2018
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Scorpion,1ATL5GLyefJaxhQzSPVrLX,Drake,3TVXtAsR1Inumwj472S9r4,9,2,TRUE,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-5,0.396,0.35,91.03,217925,4,2018,1,2018
2ijef6ni2amuunRoKTlgww,Sin Pijama,Sin Pijama,6hAxqfWO3xDGzjs8yad1pB,"Becky G, NATTI NATASHA","4obzFoKoKRHIphyHzJ35G3, 1GDbiv3spRmZ1XdM1jQbT7",1,1,FALSE,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-5,0.104,0.82,94.014,188560,4,2018,1,2018
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,10,1,FALSE,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-6,0.294,0.354,121.993,205920,4,2018,1,2018
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,2VP96XdMOKTXefI8Nui23s,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,1,1,FALSE,0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,211360,4,2018,1,2018
2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Nation of Two,5f6Eu9QtujgGggq5qbbycV,Vance Joy,10exVja0key0uqUkk6LJRT,4,1,FALSE,0.637,0.864,8,-4.381,1,0.0468,0.484,0,0.222,0.706,99.995,214720,4,2018,1,2018
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Culture II,7fd7SEK25VS3gJAUgSwL6y,Migos,6oMuImdp5ZcFhWP0ESe6mG,9,1,TRUE,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,190288,4,2018,1,2018
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,3,1,TRUE,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,2018,1,2018
2Yl4OmDby9iitgNWZPwxkd,Be Careful,Invasion of Privacy,4KdtEKjY3Gi0mKiSdy96ML,Cardi B,4kYSro6naA4h99UJvo89HB,5,1,TRUE,0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,210787,4,2018,1,2018
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Scorpion,1ATL5GLyefJaxhQzSPVrLX,Drake,3TVXtAsR1Inumwj472S9r4,4,2,TRUE,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-5,0.119,0.758,93.372,210747,4,2018,1,2018
3ee8Jmje8o58CHK66QrVC2,SAD!,?,2Ti79nwTsont5ZHfdxIzAm,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,4,1,TRUE,0.74,0.613,8,-4.88,1,0.145,0.258,0.0037200000000000002,0.123,0.473,75.023,166606,4,2018,1,2018
3EPXxR3ImUwfayaurPi3cm,Be Alright,Be Alright,0YZLXTaHLcgl5UdtKDiUXD,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,1,1,TRUE,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4,2018,1,2018
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,"Kendrick Lamar, SZA","2YZyLoL8N0Wb9xBt1NhZWg, 7tYKF4w9nC0nq9CsPZTHyP",2,1,TRUE,0.698,0.633,8,-4.946,1,0.0597,0.0605,1.94e-4,0.0926,0.552,96.924,232187,4,2018,1,2018
3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Scorpion,1ATL5GLyefJaxhQzSPVrLX,Drake,3TVXtAsR1Inumwj472S9r4,6,1,TRUE,0.899,0.586,11,-7.866,0,0.343,0.279,0,0.0836,0.492,150.002,214467,4,2018,1,2018
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,"Post Malone, Ty Dolla $ign","246dkjvS1zLTtiykXe5h60, 7c0XG5cIJTrrAgEC3ULPiq",8,1,TRUE,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440,4,2018,1,2018
3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),A Brief Inquiry Into Online Relationships,6PWXKiakqhI17mTYM4y6oY,The 1975,3mIj9lX2MWuHmhNCA7LSCW,11,1,FALSE,0.618,0.837,1,-5.338,1,0.0304,2.54e-4,3.78e-4,0.0618,0.526,121.227,248336,4,2018,1,2018
3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,Te Boté (Remix),42wLKnuGyBLGWwH89lnimL,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","5hdhHgpxyniooUiQVaPxQ0, 1fux65HMCBvfJHqlBc4Nno, 4q3ewBCX7sLwd24euuV69X, 1TtXnWcUs0FCkaZDPGYHdf, 1i8SpTcr7yvPOmcqrbnVXY, 1SupJlEpv7RS2tPNRaHViT",1,1,TRUE,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-5,0.0595,0.442,96.507,417920,4,2018,1,2018
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],3mumK2ar9b4JPhVOZR0V2p,"Bruno Mars, Cardi B","0du5cEVh5yTK9QJze8zA0C, 4kYSro6naA4h99UJvo89HB",1,1,FALSE,0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,217289,4,2017,1,2018
42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,0g1F5eGVwX4Sxi1n8ojPkE,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,2,1,FALSE,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747,4,2018,1,2018
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Love Lies (with Normani),4CEAev7neETRdqBFtzA8B9,"Khalid, Normani","6LuN9FCkKOj5PcnpouEgny, 2cWZOOzeOm4WmBJRnD5R7I",1,1,FALSE,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,4,2018,1,2018
48zFZh27QU5qsrBjn4C2FA,Vaina Loca,Aura,0SukGZiXMtmsZoxstkBtNR,"Ozuna, Manuel Turizo","1i8SpTcr7yvPOmcqrbnVXY, 0tmwSHipWxN12fsoLcFU3B",3,1,FALSE,0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.982,176133,4,2018,1,2018
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila,2vD3zSQr8hNlg0obNel4TE,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,1,1,FALSE,0.637,0.713,0,-4.333,1,0.0747,0.181,6.37e-4,0.137,0.243,129.923,226973,4,2018,1,2018
4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),Ahora,4BvD9caT3ZohqNQFcR8dVD,"Reik, Ozuna, Wisin","0vR2qb8m9WHeZ5ByCbimq2, 1i8SpTcr7yvPOmcqrbnVXY, 3E6xrwgnVfYCrCs0ePERDz",1,1,FALSE,0.777,0.782,0,-4.435,0,0.0907,0.0505,0,0.64,0.773,94.023,221653,4,2019,1,2018
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Jackie Chan,0vRcQquqBlFvnezWldWfmt,"Tiësto, Dzeko, Preme, Post Malone","2o5jDhtHVPhrJdv3cEQ99Z, 5vQfv3s2Z2SRdPZKr82ABw, 0bdJZl7TDeiymDYzMJnVh2, 246dkjvS1zLTtiykXe5h60",1,1,TRUE,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760,4,2018,1,2018
4L9Ds4mpD3SuYoWwFUlv16,Simple,Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,3,1,FALSE,0.362,0.882,3,-3.717,1,0.0973,0.0791,0,0.15,0.864,199.811,185200,4,2019,1,2018
